2018-05-11 13:37:32,323 INFO     Initial Log
2018-05-11 13:38:29,320 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:38:29,333 INFO     Send Position:36000 // Remaining:17kB
2018-05-11 13:38:30,292 INFO     GPS Data Request Received
2018-05-11 13:38:30,306 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:38:30,309 INFO     ,,
2018-05-11 13:38:30,319 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:38:30,332 INFO     Send Position:39000 // Remaining:14kB
2018-05-11 13:38:31,275 INFO     GPS Data Request Received
2018-05-11 13:38:31,296 INFO     $GPRMC,001517.096,V,,,,,0.00,0.00,130419,,,N*4E

2018-05-11 13:38:31,298 INFO     ,,
2018-05-11 13:38:31,309 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:38:31,322 INFO     Send Position:42000 // Remaining:11kB
2018-05-11 13:38:32,305 INFO     GPS Data Request Received
2018-05-11 13:38:32,322 INFO     $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32

2018-05-11 13:38:32,325 INFO     ,,
2018-05-11 13:38:32,335 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:38:32,349 INFO     Send Position:45000 // Remaining:8kB
2018-05-11 13:38:33,306 INFO     GPS Data Request Received
2018-05-11 13:38:33,323 ERROR    $GPGGA,001518.096,,,,,0,00,,,M,,M,,*7A

2018-05-11 13:38:33,326 ERROR    Quality is Zero
2018-05-11 13:38:33,328 INFO     $GPGGA,001518.096,,,,,0,00,,,M,,M,,*7A

2018-05-11 13:38:33,330 INFO     ,,
2018-05-11 13:38:33,342 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:38:33,355 INFO     Send Position:48000 // Remaining:5kB
2018-05-11 13:38:34,300 INFO     GPS Data Request Received
2018-05-11 13:38:34,314 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:38:34,317 INFO     ,,
2018-05-11 13:38:34,328 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:38:34,342 INFO     Send Position:51000 // Remaining:2kB
2018-05-11 13:38:38,175 INFO     try number:1
2018-05-11 13:38:38,186 INFO     resending last @51000
2018-05-11 13:38:38,198 INFO     ours:38422cc66a0701850a5547cb116e42f3
2018-05-11 13:38:38,210 INFO     GPS Data Request Received
2018-05-11 13:38:38,225 INFO     $GPGSV,1,1,02,19,,,28,17,,,21*7C

2018-05-11 13:38:38,228 INFO     ,,
2018-05-11 13:38:38,239 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:38:38,253 INFO     Send Position:51000 // Remaining:2kB
2018-05-11 13:38:41,377 INFO     Image Send Complete
2018-05-11 13:38:41,390 INFO     Send Time =24.4427320957
2018-05-11 13:38:41,405 INFO     RT:69Watching Serial
2018-05-11 13:38:46,424 INFO     RT:74Watching Serial
2018-05-11 13:38:50,382 INFO     RT:78Watching Serial
2018-05-11 13:38:53,402 INFO     RT:81Watching Serial
2018-05-11 13:38:58,425 INFO     RT:86Watching Serial
2018-05-11 13:38:59,942 INFO     Attempting to update camera settings
2018-05-11 13:39:05,032 INFO     New Camera Settings Received
2018-05-11 13:39:05,352 INFO     Camera Settings Read
2018-05-11 13:39:06,110 INFO     (1373,658) photo saved
2018-05-11 13:39:06,166 INFO     RT:93Watching Serial
2018-05-11 13:39:09,371 INFO     Send Image Command Received
2018-05-11 13:39:09,382 INFO     Sending:image0002_b.jpg
2018-05-11 13:39:09,441 INFO     806624: Image Size
2018-05-11 13:39:09,454 INFO     photo request received
2018-05-11 13:39:09,467 INFO     GPS Data Request Received
2018-05-11 13:39:09,491 INFO     $GPRMC,001518.096,V,,,,,0.00,0.00,130419,,,N*41

2018-05-11 13:39:09,493 INFO     ,,
2018-05-11 13:39:09,504 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:39:09,518 INFO     Send Position:0 // Remaining:787kB
2018-05-11 13:39:25,277 INFO     try number:1
2018-05-11 13:39:25,288 INFO     resending last @0
2018-05-11 13:39:25,299 INFO     ours:8fdaa24cebe7946f2edeb67d91239c4f
2018-05-11 13:39:25,310 INFO     GPS Data Request Received
2018-05-11 13:39:25,326 INFO     $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32

2018-05-11 13:39:25,329 INFO     ,,
2018-05-11 13:39:25,339 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:39:25,353 INFO     Send Position:0 // Remaining:787kB
2018-05-11 13:39:41,128 INFO     try number:2
2018-05-11 13:39:41,138 INFO     resending last @0
2018-05-11 13:39:41,148 INFO     ours:8fdaa24cebe7946f2edeb67d91239c4f
2018-05-11 13:39:41,157 INFO     GPS Data Request Received
2018-05-11 13:39:41,172 ERROR    $GPGGA,001519.096,,,,,0,00,,,M,,M,,*7B

2018-05-11 13:39:41,174 ERROR    Quality is Zero
2018-05-11 13:39:41,176 INFO     $GPGGA,001519.096,,,,,0,00,,,M,,M,,*7B

2018-05-11 13:39:41,178 INFO     ,,
2018-05-11 13:39:41,187 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:39:41,199 INFO     Send Position:0 // Remaining:787kB
2018-05-11 13:39:56,943 INFO     try number:3
2018-05-11 13:39:56,954 INFO     resending last @0
2018-05-11 13:39:56,965 INFO     ours:8fdaa24cebe7946f2edeb67d91239c4f
2018-05-11 13:39:56,976 INFO     GPS Data Request Received
2018-05-11 13:39:56,990 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:39:56,992 INFO     ,,
2018-05-11 13:39:57,003 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:39:57,016 INFO     Send Position:0 // Remaining:787kB
2018-05-11 13:40:02,255 INFO     error out
2018-05-11 13:40:02,271 INFO     Image Send Complete
2018-05-11 13:40:02,282 INFO     Send Time =52.8970620632
2018-05-11 13:40:02,295 INFO     RT:149Watching Serial
2018-05-11 13:40:07,626 INFO     Camera Settings Read
2018-05-11 13:40:08,362 INFO     (1373,658) photo saved
2018-05-11 13:40:08,441 INFO     RT:156Watching Serial
2018-05-11 13:40:13,465 INFO     RT:161Watching Serial
2018-05-11 13:40:18,487 INFO     RT:166Watching Serial
2018-05-11 13:40:23,513 INFO     RT:171Watching Serial
2018-05-11 13:40:28,534 INFO     RT:176Watching Serial
2018-05-11 13:40:33,555 INFO     RT:181Watching Serial
2018-05-11 13:40:38,574 INFO     RT:186Watching Serial
2018-05-11 13:40:43,594 INFO     RT:191Watching Serial
2018-05-11 13:40:48,614 INFO     RT:196Watching Serial
2018-05-11 13:40:53,634 INFO     RT:201Watching Serial
2018-05-11 13:40:58,654 INFO     RT:206Watching Serial
2018-05-11 13:41:03,674 INFO     RT:211Watching Serial
2018-05-11 13:41:09,017 INFO     Camera Settings Read
2018-05-11 13:41:09,735 INFO     (1373,658) photo saved
2018-05-11 13:41:09,786 INFO     RT:217Watching Serial
2018-05-11 13:41:14,805 INFO     RT:222Watching Serial
2018-05-11 13:41:19,825 INFO     RT:227Watching Serial
2018-05-11 13:41:24,844 INFO     RT:232Watching Serial
2018-05-11 13:41:29,857 INFO     RT:237Watching Serial
2018-05-11 13:41:34,878 INFO     RT:242Watching Serial
2018-05-11 13:41:37,162 INFO     RT:244Watching Serial
2018-05-11 13:41:40,173 INFO     RT:247Watching Serial
2018-05-11 13:41:43,176 INFO     RT:250Watching Serial
2018-05-11 13:41:48,193 INFO     RT:255Watching Serial
2018-05-11 13:41:52,197 INFO     RT:259Watching Serial
2018-05-11 13:41:55,205 INFO     RT:262Watching Serial
2018-05-11 13:42:00,224 INFO     RT:267Watching Serial
2018-05-11 13:42:05,244 INFO     RT:272Watching Serial
2018-05-11 13:42:08,564 INFO     Attempting to update camera settings
2018-05-11 13:42:13,657 INFO     New Camera Settings Received
2018-05-11 13:42:13,988 INFO     Camera Settings Read
2018-05-11 13:42:14,659 INFO     (382,87) photo saved
2018-05-11 13:42:14,720 INFO     RT:282Watching Serial
2018-05-11 13:42:19,736 INFO     RT:287Watching Serial
2018-05-11 13:42:23,556 INFO     Send Image Command Received
2018-05-11 13:42:23,566 INFO     Sending:image0005_b.jpg
2018-05-11 13:42:23,580 INFO     58920: Image Size
2018-05-11 13:42:23,589 INFO     photo request received
2018-05-11 13:42:23,597 INFO     GPS Data Request Received
2018-05-11 13:42:23,618 INFO     $GPRMC,001519.096,V,,,,,0.00,0.00,130419,,,N*40

2018-05-11 13:42:23,620 INFO     ,,
2018-05-11 13:42:23,629 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:23,641 INFO     Send Position:0 // Remaining:57kB
2018-05-11 13:42:25,821 INFO     GPS Data Request Received
2018-05-11 13:42:25,838 INFO     $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32

2018-05-11 13:42:25,840 INFO     ,,
2018-05-11 13:42:25,849 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:25,861 INFO     Send Position:3000 // Remaining:54kB
2018-05-11 13:42:26,879 INFO     GPS Data Request Received
2018-05-11 13:42:26,897 ERROR    $GPGGA,001520.096,,,,,0,00,,,M,,M,,*71

2018-05-11 13:42:26,899 ERROR    Quality is Zero
2018-05-11 13:42:26,902 INFO     $GPGGA,001520.096,,,,,0,00,,,M,,M,,*71

2018-05-11 13:42:26,904 INFO     ,,
2018-05-11 13:42:26,913 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:26,925 INFO     Send Position:6000 // Remaining:51kB
2018-05-11 13:42:27,883 INFO     GPS Data Request Received
2018-05-11 13:42:27,896 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:42:27,899 INFO     ,,
2018-05-11 13:42:27,908 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:27,920 INFO     Send Position:9000 // Remaining:48kB
2018-05-11 13:42:28,932 INFO     GPS Data Request Received
2018-05-11 13:42:28,953 INFO     $GPRMC,001520.096,V,,,,,0.00,0.00,130419,,,N*4A

2018-05-11 13:42:28,956 INFO     ,,
2018-05-11 13:42:28,965 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:28,977 INFO     Send Position:12000 // Remaining:45kB
2018-05-11 13:42:29,919 INFO     GPS Data Request Received
2018-05-11 13:42:29,935 INFO     $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32

2018-05-11 13:42:29,938 INFO     ,,
2018-05-11 13:42:29,947 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:29,959 INFO     Send Position:15000 // Remaining:42kB
2018-05-11 13:42:30,895 INFO     GPS Data Request Received
2018-05-11 13:42:30,915 ERROR    $GPGGA,001521.096,,,,,0,00,,,M,,M,,*70

2018-05-11 13:42:30,917 ERROR    Quality is Zero
2018-05-11 13:42:30,920 INFO     $GPGGA,001521.096,,,,,0,00,,,M,,M,,*70

2018-05-11 13:42:30,922 INFO     ,,
2018-05-11 13:42:30,931 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:30,967 INFO     Send Position:18000 // Remaining:39kB
2018-05-11 13:42:31,946 INFO     GPS Data Request Received
2018-05-11 13:42:31,961 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:42:31,963 INFO     ,,
2018-05-11 13:42:31,972 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:31,984 INFO     Send Position:21000 // Remaining:37kB
2018-05-11 13:42:32,932 INFO     GPS Data Request Received
2018-05-11 13:42:32,952 INFO     $GPRMC,001521.096,V,,,,,0.00,0.00,130419,,,N*4B

2018-05-11 13:42:32,955 INFO     ,,
2018-05-11 13:42:32,964 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:32,977 INFO     Send Position:24000 // Remaining:34kB
2018-05-11 13:42:33,980 INFO     GPS Data Request Received
2018-05-11 13:42:33,996 INFO     $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32

2018-05-11 13:42:33,998 INFO     ,,
2018-05-11 13:42:34,008 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:34,021 INFO     Send Position:27000 // Remaining:31kB
2018-05-11 13:42:34,988 INFO     GPS Data Request Received
2018-05-11 13:42:35,006 ERROR    $GPGGA,001522.096,,,,,0,00,,,M,,M,,*73

2018-05-11 13:42:35,008 ERROR    Quality is Zero
2018-05-11 13:42:35,011 INFO     $GPGGA,001522.096,,,,,0,00,,,M,,M,,*73

2018-05-11 13:42:35,013 INFO     ,,
2018-05-11 13:42:35,023 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:35,035 INFO     Send Position:30000 // Remaining:28kB
2018-05-11 13:42:36,041 INFO     GPS Data Request Received
2018-05-11 13:42:36,054 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:42:36,056 INFO     ,,
2018-05-11 13:42:36,065 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:36,076 INFO     Send Position:33000 // Remaining:25kB
2018-05-11 13:42:37,022 INFO     GPS Data Request Received
2018-05-11 13:42:37,043 INFO     $GPRMC,001522.096,V,,,,,0.00,0.00,130419,,,N*48

2018-05-11 13:42:37,046 INFO     ,,
2018-05-11 13:42:37,056 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:37,069 INFO     Send Position:36000 // Remaining:22kB
2018-05-11 13:42:38,028 INFO     GPS Data Request Received
2018-05-11 13:42:38,044 INFO     $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32

2018-05-11 13:42:38,046 INFO     ,,
2018-05-11 13:42:38,057 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:38,070 INFO     Send Position:39000 // Remaining:19kB
2018-05-11 13:42:39,051 INFO     GPS Data Request Received
2018-05-11 13:42:39,069 ERROR    $GPGGA,001523.096,,,,,0,00,,,M,,M,,*72

2018-05-11 13:42:39,071 ERROR    Quality is Zero
2018-05-11 13:42:39,074 INFO     $GPGGA,001523.096,,,,,0,00,,,M,,M,,*72

2018-05-11 13:42:39,076 INFO     ,,
2018-05-11 13:42:39,086 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:39,100 INFO     Send Position:42000 // Remaining:16kB
2018-05-11 13:42:40,052 INFO     GPS Data Request Received
2018-05-11 13:42:40,066 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:42:40,069 INFO     ,,
2018-05-11 13:42:40,079 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:40,093 INFO     Send Position:45000 // Remaining:13kB
2018-05-11 13:42:41,086 INFO     GPS Data Request Received
2018-05-11 13:42:41,101 INFO     $GPGSV,1,1,02,19,,,28,17,,,21*7C

2018-05-11 13:42:41,103 INFO     ,,
2018-05-11 13:42:41,113 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:41,125 INFO     Send Position:48000 // Remaining:10kB
2018-05-11 13:42:42,069 INFO     GPS Data Request Received
2018-05-11 13:42:42,090 INFO     $GPRMC,001523.096,V,,,,,0.00,0.00,130419,,,N*49

2018-05-11 13:42:42,092 INFO     ,,
2018-05-11 13:42:42,103 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:42,117 INFO     Send Position:51000 // Remaining:7kB
2018-05-11 13:42:43,070 INFO     GPS Data Request Received
2018-05-11 13:42:43,087 INFO     $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32

2018-05-11 13:42:43,089 INFO     ,,
2018-05-11 13:42:43,100 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:43,114 INFO     Send Position:54000 // Remaining:4kB
2018-05-11 13:42:44,096 INFO     GPS Data Request Received
2018-05-11 13:42:44,113 ERROR    $GPGGA,001524.095,,,,,0,00,,,M,,M,,*76

2018-05-11 13:42:44,116 ERROR    Quality is Zero
2018-05-11 13:42:44,118 INFO     $GPGGA,001524.095,,,,,0,00,,,M,,M,,*76

2018-05-11 13:42:44,120 INFO     ,,
2018-05-11 13:42:44,132 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:42:44,146 INFO     Send Position:57000 // Remaining:1kB
2018-05-11 13:42:47,274 INFO     Image Send Complete
2018-05-11 13:42:47,286 INFO     Send Time =23.7167439461
2018-05-11 13:42:47,298 INFO     RT:314Watching Serial
2018-05-11 13:42:52,315 INFO     RT:319Watching Serial
2018-05-11 13:42:56,290 INFO     RT:323Watching Serial
2018-05-11 13:42:59,367 INFO     RT:327Watching Serial
2018-05-11 13:43:04,385 INFO     RT:332Watching Serial
2018-05-11 13:43:09,403 INFO     RT:337Watching Serial
2018-05-11 13:43:10,425 INFO     Attempting to update camera settings
2018-05-11 13:43:15,538 INFO     New Camera Settings Received
2018-05-11 13:43:15,861 INFO     Camera Settings Read
2018-05-11 13:43:16,625 INFO     (1297,601) photo saved
2018-05-11 13:43:16,709 INFO     RT:344Watching Serial
2018-05-11 13:43:19,015 INFO     Send Image Command Received
2018-05-11 13:43:19,026 INFO     Sending:image0006_b.jpg
2018-05-11 13:43:19,079 INFO     708280: Image Size
2018-05-11 13:43:19,089 INFO     photo request received
2018-05-11 13:43:19,100 INFO     GPS Data Request Received
2018-05-11 13:43:19,113 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:43:19,115 INFO     ,,
2018-05-11 13:43:19,125 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:43:19,136 INFO     Send Position:0 // Remaining:691kB
2018-05-11 13:43:20,784 INFO     GPS Data Request Received
2018-05-11 13:43:20,806 INFO     $GPRMC,001524.095,V,,,,,0.00,0.00,130419,,,N*4D

2018-05-11 13:43:20,808 INFO     ,,
2018-05-11 13:43:20,819 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:43:20,832 INFO     Send Position:3000 // Remaining:688kB
2018-05-11 13:43:21,811 INFO     GPS Data Request Received
2018-05-11 13:43:21,828 INFO     $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32

2018-05-11 13:43:21,830 INFO     ,,
2018-05-11 13:43:21,841 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:43:21,854 INFO     Send Position:6000 // Remaining:685kB
2018-05-11 13:43:22,798 INFO     GPS Data Request Received
2018-05-11 13:43:22,819 ERROR    $GPGGA,001525.095,,,,,0,00,,,M,,M,,*77

2018-05-11 13:43:22,822 ERROR    Quality is Zero
2018-05-11 13:43:22,825 INFO     $GPGGA,001525.095,,,,,0,00,,,M,,M,,*77

2018-05-11 13:43:22,828 INFO     ,,
2018-05-11 13:43:22,841 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:43:22,855 INFO     Send Position:9000 // Remaining:682kB
2018-05-11 13:43:23,844 INFO     GPS Data Request Received
2018-05-11 13:43:23,858 INFO     $GPGSA,A,1,,,,,,,,,,,,,,,*1E

2018-05-11 13:43:23,860 INFO     ,,
2018-05-11 13:43:23,871 INFO     formatted: ,,,aaaaaaaaaaaaaaaaaaaaaaaaaa
2018-05-11 13:43:23,884 INFO     Send Position:12000 // Remaining:679kB
2018-05-11 13:43:24,850 INFO     GPS Data Request Received
2018-05-11 13:43:24,871 INFO     $GPRMC,001525.095,V,,,,,0.00,0.00,130419,,,N*4C

